diet,reaction_id,reaction_name,species,local_reaction_id,reaction_type,pathway,is_biomass_reaction,flux,abs_flux
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__M1PD,mannitol-1-phosphate 5-dehydrogenase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,M1PD,species_internal,Fructose and mannose metabolism,False,1.6089508763382123,1.6089508763382123
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ALAD_R,Alanine dehydrogenase (EC 1.4.1.1),Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAD_R,species_internal,Alanine and aspartate metabolism,False,-1.6089508763382114,1.6089508763382114
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ALAt2r,L-Alanine Reversible Transport via Proton Symport,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ALAt2r,species_internal,"Transport, extracellular",False,-1.6089508763382114,1.6089508763382114
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ENO,Enolase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ENO,species_internal,Glycolysis/gluconeogenesis,False,1.608950876338211,1.608950876338211
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__GAPD,Glyceraldehyde-3-Phosphate Dehydrogenase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,GAPD,species_internal,Glycolysis/gluconeogenesis,False,1.608950876338211,1.608950876338211
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PGK,Phosphoglycerate Kinase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,PGK,species_internal,Glycolysis/gluconeogenesis,False,-1.608950876338211,1.608950876338211
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PGM,Phosphoglycerate Mutase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,PGM,species_internal,Glycolysis/gluconeogenesis,False,-1.608950876338211,1.608950876338211
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__TALA,Transaldolase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,TALA,species_internal,Pentose phosphate pathway,False,-1.2871607010705695,1.2871607010705695
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ASNt2r,L-asparagine reversible transport via proton symport,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ASNt2r,species_internal,"Transport, extracellular",False,1.0726339175588073,1.0726339175588073
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__r0127,L-Asparagine Amidohydrolase / Cyanoamino Acid Metabolism / Nitrogen Metabolism Ec:3.5.1.1 Ec:3.5.1.38,Alistipes_onderdonkii_DSM_19147_AGORA1_03,r0127,species_internal,Alanine and aspartate metabolism,False,1.0726339175588073,1.0726339175588073
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__GSNt2r,Guanosine Transport in via Proton Symport Reversible,Alistipes_onderdonkii_DSM_19147_AGORA1_03,GSNt2r,species_internal,"Transport, extracellular",False,-0.9653705258029281,0.9653705258029281
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__GUAt2,guanine transport in via proton symport,Alistipes_onderdonkii_DSM_19147_AGORA1_03,GUAt2,species_internal,"Transport, extracellular",False,0.9653705258029281,0.9653705258029281
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PUNP3,Purine-Nucleoside Phosphorylase (Guanosine),Alistipes_onderdonkii_DSM_19147_AGORA1_03,PUNP3,species_internal,Purine catabolism,False,-0.9653705258029281,0.9653705258029281
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",Alistipes_onderdonkii_DSM_19147_AGORA1_03,FBA3,species_internal,Pentose phosphate pathway,False,0.9653705258029268,0.9653705258029268
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PFK_3,ATPSedoheptulose 7-phosphate 1-phosphotransferase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,PFK_3,species_internal,Pentose phosphate pathway,False,0.9653705258029268,0.9653705258029268
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__TPI,Triose-Phosphate Isomerase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,TPI,species_internal,Glycolysis/gluconeogenesis,False,0.9653705258029268,0.9653705258029268
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PPM,Phosphopentomutase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,PPM,species_internal,Pentose phosphate pathway,False,-0.907269521935161,0.907269521935161
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__RPE,Ribulose 5-Phosphate 3-Epimerase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,RPE,species_internal,Pentose phosphate pathway,False,-0.6435803505352855,0.6435803505352855
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__RPI,Ribose-5-Phosphate Isomerase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,RPI,species_internal,Pentose phosphate pathway,False,-0.6435803505352855,0.6435803505352855
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ATPS4,ATP synthase (four protons for one ATP),Alistipes_onderdonkii_DSM_19147_AGORA1_03,ATPS4,species_internal,Respiration,False,0.6033565786268289,0.6033565786268289
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ASAD,aspartate-semialdehyde dehydrogenase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ASAD,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,-0.536316958779404,0.536316958779404
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ASPKi,"aspartate kinase, irreversible",Alistipes_onderdonkii_DSM_19147_AGORA1_03,ASPKi,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,0.536316958779404,0.536316958779404
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__HSDx,homoserine dehydrogenase (NADH),Alistipes_onderdonkii_DSM_19147_AGORA1_03,HSDx,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,-0.536316958779404,0.536316958779404
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__HSK,homoserine kinase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,HSK,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,0.536316958779404,0.536316958779404
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__MDH,Malate Dehydrogenase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,MDH,species_internal,Citric acid cycle,False,-0.536316958779404,0.536316958779404
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__THRS,Threonine Synthase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,THRS,species_internal,"Glycine, serine, alanine, and threonine metabolism",False,0.536316958779404,0.536316958779404
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__THRt2r,L-threonine reversible transport via proton symport,Alistipes_onderdonkii_DSM_19147_AGORA1_03,THRt2r,species_internal,"Transport, extracellular",False,-0.536316958779404,0.536316958779404
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__FUM,Fumarase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,FUM,species_internal,Citric acid cycle,False,-0.5363169587794039,0.5363169587794039
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__GLUN,glutaminase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,GLUN,species_internal,Glutamate metabolism,False,0.5363169587794039,0.5363169587794039
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ASPTA,Aspartate Transaminase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ASPTA,species_internal,Alanine and aspartate metabolism,False,0.5363169587794038,0.5363169587794038
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__GLUOX,L-Glutamate:NADP+ oxidoreductase (transaminating),Alistipes_onderdonkii_DSM_19147_AGORA1_03,GLUOX,species_internal,Glutamate metabolism,False,0.5363169587794038,0.5363169587794038
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__FRD7,fumarate reductase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,FRD7,species_internal,Citric acid cycle,False,0.5363169587794037,0.5363169587794037
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__NADH6,NADH dehydrogenase (ubiquinone-8 & 3.5 protons),Alistipes_onderdonkii_DSM_19147_AGORA1_03,NADH6,species_internal,Respiration,False,0.5363169587794037,0.5363169587794037
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__SUCCt2r,succinate transport via proton symport,Alistipes_onderdonkii_DSM_19147_AGORA1_03,SUCCt2r,species_internal,"Transport, extracellular",False,-0.5363169587794037,0.5363169587794037
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__TKT2,Transketolase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,TKT2,species_internal,Pentose phosphate pathway,False,-0.32179017526764275,0.32179017526764275
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__TKT1,Transketolase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,TKT1,species_internal,Pentose phosphate pathway,False,-0.3217901752676427,0.3217901752676427
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PPA,Inorganic Diphosphatase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,PPA,species_internal,Oxidative phosphorylation,False,0.05810100386776805,0.05810100386776805
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ADK5,adenylate kinase (CTP),Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK5,species_internal,Nucleotide interconversion,False,0.05810100386776732,0.05810100386776732
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__CYTDt2r,"Cytidine Transport in via Proton Symport, Reversible",Alistipes_onderdonkii_DSM_19147_AGORA1_03,CYTDt2r,species_internal,"Transport, extracellular",False,-0.0581010038677673,0.0581010038677673
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__NTD4,5-Nucleotidase (CMP),Alistipes_onderdonkii_DSM_19147_AGORA1_03,NTD4,species_internal,Pyrimidine catabolism,False,0.0581010038677673,0.0581010038677673
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__CTPS1,CTP Synthase (NH3),Alistipes_onderdonkii_DSM_19147_AGORA1_03,CTPS1,species_internal,Nucleotide interconversion,False,0.05810100386776729,0.05810100386776729
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__CYTK1,Cytidylate Kinase (CMP),Alistipes_onderdonkii_DSM_19147_AGORA1_03,CYTK1,species_internal,Nucleotide interconversion,False,-0.058101003867767266,0.058101003867767266
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ADK1,Adenylate Kinase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADK1,species_internal,Nucleotide interconversion,False,0.05810100386776721,0.05810100386776721
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__ADNCNT3tc,Adenosine Transport Cnt3,Alistipes_onderdonkii_DSM_19147_AGORA1_03,ADNCNT3tc,species_internal,"Transport, extracellular",False,0.05810100386776715,0.05810100386776715
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__DCYTD,Deoxycytidine Deaminase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,DCYTD,species_internal,Pyrimidine catabolism,False,0.05810100386776712,0.05810100386776712
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__DCYTt2r,deoxycytidine transport in via proton symport reversible,Alistipes_onderdonkii_DSM_19147_AGORA1_03,DCYTt2r,species_internal,"Transport, extracellular",False,0.05810100386776712,0.05810100386776712
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PRPPS,Phosphoribosylpyrophosphate Synthetase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,PRPPS,species_internal,Pentose phosphate pathway,False,0.05810100386776712,0.05810100386776712
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__DURIPP,Deoxyuridine Phosphorylase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,DURIPP,species_internal,Nucleotide interconversion,False,0.05810100386776711,0.05810100386776711
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__UPPRT,uracil phosphoribosyltransferase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,UPPRT,species_internal,Nucleotide salvage pathway,False,0.05810100386776711,0.05810100386776711
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__UMPK,UMP Kinase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,UMPK,species_internal,Nucleotide interconversion,False,0.0581010038677671,0.0581010038677671
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PUNP2,Purine-Nucleoside Phosphorylase (Deoxyadenosine),Alistipes_onderdonkii_DSM_19147_AGORA1_03,PUNP2,species_internal,Purine catabolism,False,-0.05810100386776709,0.05810100386776709
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__UTPATPT,Uridine triphosphate:AMP phosphotransferase,Alistipes_onderdonkii_DSM_19147_AGORA1_03,UTPATPT,species_internal,Nucleotide interconversion,False,-0.05810100386776709,0.05810100386776709
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__DADNt2r,deoxyadenosine transport in via proton symport reversible,Alistipes_onderdonkii_DSM_19147_AGORA1_03,DADNt2r,species_internal,"Transport, extracellular",False,-0.058101003867767086,0.058101003867767086
western,Alistipes_onderdonkii_DSM_19147_AGORA1_03__PUNP1,Purine-Nucleoside Phosphorylase (Adenosine),Alistipes_onderdonkii_DSM_19147_AGORA1_03,PUNP1,species_internal,Nucleotide interconversion,False,0.058101003867767086,0.058101003867767086
western,Alistipes_shahii_WAL_8301_AGORA1_03__PYK,Pyruvate Kinase,Alistipes_shahii_WAL_8301_AGORA1_03,PYK,species_internal,Glycolysis/gluconeogenesis,False,100.3313106993743,100.3313106993743
western,Alistipes_shahii_WAL_8301_AGORA1_03__ALAD_R,Alanine dehydrogenase (EC 1.4.1.1),Alistipes_shahii_WAL_8301_AGORA1_03,ALAD_R,species_internal,Alanine and aspartate metabolism,False,-86.4601513766711,86.4601513766711
western,Alistipes_shahii_WAL_8301_AGORA1_03__GAPD,Glyceraldehyde-3-Phosphate Dehydrogenase,Alistipes_shahii_WAL_8301_AGORA1_03,GAPD,species_internal,Glycolysis/gluconeogenesis,False,85.7865882518783,85.7865882518783
western,Alistipes_shahii_WAL_8301_AGORA1_03__PGK,Phosphoglycerate Kinase,Alistipes_shahii_WAL_8301_AGORA1_03,PGK,species_internal,Glycolysis/gluconeogenesis,False,-85.78658825187829,85.78658825187829
western,Alistipes_shahii_WAL_8301_AGORA1_03__ENO,Enolase,Alistipes_shahii_WAL_8301_AGORA1_03,ENO,species_internal,Glycolysis/gluconeogenesis,False,84.81736071047986,84.81736071047986
western,Alistipes_shahii_WAL_8301_AGORA1_03__PGM,Phosphoglycerate Mutase,Alistipes_shahii_WAL_8301_AGORA1_03,PGM,species_internal,Glycolysis/gluconeogenesis,False,-84.81736071047986,84.81736071047986
western,Alistipes_shahii_WAL_8301_AGORA1_03__ALAt2r,L-Alanine Reversible Transport via Proton Symport,Alistipes_shahii_WAL_8301_AGORA1_03,ALAt2r,species_internal,"Transport, extracellular",False,-84.60205442219183,84.60205442219183
western,Alistipes_shahii_WAL_8301_AGORA1_03__NH4tb,Transport of Ammonium ion,Alistipes_shahii_WAL_8301_AGORA1_03,NH4tb,species_internal,"Transport, extracellular",False,72.4715725344988,72.4715725344988
western,Alistipes_shahii_WAL_8301_AGORA1_03__PPM,Phosphopentomutase,Alistipes_shahii_WAL_8301_AGORA1_03,PPM,species_internal,Pentose phosphate pathway,False,54.43037012722147,54.43037012722147
western,Alistipes_shahii_WAL_8301_AGORA1_03__ADEt2r,"adenine transport in via proton symport, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,ADEt2r,species_internal,"Transport, extracellular",False,-52.82628756740881,52.82628756740881
western,Alistipes_shahii_WAL_8301_AGORA1_03__PUNP1,Purine-Nucleoside Phosphorylase (Adenosine),Alistipes_shahii_WAL_8301_AGORA1_03,PUNP1,species_internal,Nucleotide interconversion,False,52.760218679769146,52.760218679769146
western,Alistipes_shahii_WAL_8301_AGORA1_03__ADNCNT3tc,Adenosine Transport Cnt3,Alistipes_shahii_WAL_8301_AGORA1_03,ADNCNT3tc,species_internal,"Transport, extracellular",False,52.13212993323286,52.13212993323286
western,Alistipes_shahii_WAL_8301_AGORA1_03__H2Ot,H2O Transport via Diffusion,Alistipes_shahii_WAL_8301_AGORA1_03,H2Ot,species_internal,"Transport, extracellular",False,-47.98530778511977,47.98530778511977
western,Alistipes_shahii_WAL_8301_AGORA1_03__EX_h2o(e),H2O exchange,Alistipes_shahii_WAL_8301_AGORA1_03,EX_h2o(e),species_exchange,Exchange/demand reaction,False,47.10274640070922,47.10274640070922
western,Alistipes_shahii_WAL_8301_AGORA1_03__TPI,Triose-Phosphate Isomerase,Alistipes_shahii_WAL_8301_AGORA1_03,TPI,species_internal,Glycolysis/gluconeogenesis,False,35.78219471589425,35.78219471589425
western,Alistipes_shahii_WAL_8301_AGORA1_03__RPI,Ribose-5-Phosphate Isomerase,Alistipes_shahii_WAL_8301_AGORA1_03,RPI,species_internal,Pentose phosphate pathway,False,34.968630102868936,34.968630102868936
western,Alistipes_shahii_WAL_8301_AGORA1_03__RPE,Ribulose 5-Phosphate 3-Epimerase,Alistipes_shahii_WAL_8301_AGORA1_03,RPE,species_internal,Pentose phosphate pathway,False,34.691435580040334,34.691435580040334
western,Alistipes_shahii_WAL_8301_AGORA1_03__CO2t,CO2 Transporter via Diffusion,Alistipes_shahii_WAL_8301_AGORA1_03,CO2t,species_internal,"Transport, extracellular",False,-24.478958181007275,24.478958181007275
western,Alistipes_shahii_WAL_8301_AGORA1_03__ASPt2r,L-aspartate reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,ASPt2r,species_internal,"Transport, extracellular",False,21.702309724758017,21.702309724758017
western,Alistipes_shahii_WAL_8301_AGORA1_03__TKT1,Transketolase,Alistipes_shahii_WAL_8301_AGORA1_03,TKT1,species_internal,Pentose phosphate pathway,False,17.53051413857257,17.53051413857257
western,Alistipes_shahii_WAL_8301_AGORA1_03__FBA3,"Sedoheptulose 1,7-bisphosphate D-glyceraldehyde-3-phosphate-lyase",Alistipes_shahii_WAL_8301_AGORA1_03,FBA3,species_internal,Pentose phosphate pathway,False,17.160921441467764,17.160921441467764
western,Alistipes_shahii_WAL_8301_AGORA1_03__PFK_3,ATPSedoheptulose 7-phosphate 1-phosphotransferase,Alistipes_shahii_WAL_8301_AGORA1_03,PFK_3,species_internal,Pentose phosphate pathway,False,17.160921441467764,17.160921441467764
western,Alistipes_shahii_WAL_8301_AGORA1_03__TKT2,Transketolase,Alistipes_shahii_WAL_8301_AGORA1_03,TKT2,species_internal,Pentose phosphate pathway,False,17.160921441467764,17.160921441467764
western,Alistipes_shahii_WAL_8301_AGORA1_03__ASPTA,Aspartate Transaminase,Alistipes_shahii_WAL_8301_AGORA1_03,ASPTA,species_internal,Alanine and aspartate metabolism,False,16.887531300161875,16.887531300161875
western,Alistipes_shahii_WAL_8301_AGORA1_03__FBA,Fructose-Bisphosphate Aldolase,Alistipes_shahii_WAL_8301_AGORA1_03,FBA,species_internal,Glycolysis/gluconeogenesis,False,16.32933787298195,16.32933787298195
western,Alistipes_shahii_WAL_8301_AGORA1_03__FORt2r,formate transport in via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,FORt2r,species_internal,"Transport, extracellular",False,-15.88491997999323,15.88491997999323
western,Alistipes_shahii_WAL_8301_AGORA1_03__PFL,pyruvate formate lyase,Alistipes_shahii_WAL_8301_AGORA1_03,PFL,species_internal,Pyruvate metabolism,False,15.88491997999323,15.88491997999323
western,Alistipes_shahii_WAL_8301_AGORA1_03__PPCr,"phosphoenolpyruvate carboxylase, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,PPCr,species_internal,Pyruvate metabolism,False,15.883542685999227,15.883542685999227
western,Alistipes_shahii_WAL_8301_AGORA1_03__GLUDy,glutamate dehydrogenase (NADP),Alistipes_shahii_WAL_8301_AGORA1_03,GLUDy,species_internal,Glutamate metabolism,False,14.146947155846219,14.146947155846219
western,Alistipes_shahii_WAL_8301_AGORA1_03__PFK(ppi),"Pyrophosphate--fructose 6-phosphate 1-phosphotransferase, beta subunit (EC 2.7.1.90)",Alistipes_shahii_WAL_8301_AGORA1_03,PFK(ppi),species_internal,Glycolysis/gluconeogenesis,False,11.215720581864908,11.215720581864908
western,Alistipes_shahii_WAL_8301_AGORA1_03__ACt2r,Acetate Reversible Transport via Proton Symport,Alistipes_shahii_WAL_8301_AGORA1_03,ACt2r,species_internal,"Transport, extracellular",False,-10.859708835271148,10.859708835271148
western,Alistipes_shahii_WAL_8301_AGORA1_03__ACKr,acetate kinase,Alistipes_shahii_WAL_8301_AGORA1_03,ACKr,species_internal,Pyruvate metabolism,False,-10.674912486718744,10.674912486718744
western,Alistipes_shahii_WAL_8301_AGORA1_03__PTAr,phosphotransacetylase,Alistipes_shahii_WAL_8301_AGORA1_03,PTAr,species_internal,Pyruvate metabolism,False,10.674912486718744,10.674912486718744
western,Alistipes_shahii_WAL_8301_AGORA1_03__ADK1,Adenylate Kinase,Alistipes_shahii_WAL_8301_AGORA1_03,ADK1,species_internal,Nucleotide interconversion,False,10.125789203078364,10.125789203078364
western,Alistipes_shahii_WAL_8301_AGORA1_03__NDPK2,Nucleoside-Diphosphate Kinase (ATP:UDP),Alistipes_shahii_WAL_8301_AGORA1_03,NDPK2,species_internal,Nucleotide interconversion,False,9.804636567301639,9.804636567301639
western,Alistipes_shahii_WAL_8301_AGORA1_03__CYTDt2r,"Cytidine Transport in via Proton Symport, Reversible",Alistipes_shahii_WAL_8301_AGORA1_03,CYTDt2r,species_internal,"Transport, extracellular",False,9.376156704631175,9.376156704631175
western,Alistipes_shahii_WAL_8301_AGORA1_03__UMPK,UMP Kinase,Alistipes_shahii_WAL_8301_AGORA1_03,UMPK,species_internal,Nucleotide interconversion,False,9.250247521644427,9.250247521644427
western,Alistipes_shahii_WAL_8301_AGORA1_03__CYTD,Cytidine Deaminase,Alistipes_shahii_WAL_8301_AGORA1_03,CYTD,species_internal,Pyrimidine catabolism,False,9.065451173092026,9.065451173092026
western,Alistipes_shahii_WAL_8301_AGORA1_03__URIK1,Uridine Kinase (ATP:Uridine),Alistipes_shahii_WAL_8301_AGORA1_03,URIK1,species_internal,Pyrimidine synthesis,False,9.065451173092024,9.065451173092024
western,Alistipes_shahii_WAL_8301_AGORA1_03__DCMPDA,DCMP Deaminase,Alistipes_shahii_WAL_8301_AGORA1_03,DCMPDA,species_internal,Pyrimidine catabolism,False,-8.729890381206218,8.729890381206218
western,Alistipes_shahii_WAL_8301_AGORA1_03__NDPK6,Nucleoside-Diphosphate Kinase (ATP:dUDP),Alistipes_shahii_WAL_8301_AGORA1_03,NDPK6,species_internal,Nucleotide interconversion,False,-8.729890381206218,8.729890381206218
western,Alistipes_shahii_WAL_8301_AGORA1_03__RNTR4,ribonucleoside-triphosphate reductase (UTP),Alistipes_shahii_WAL_8301_AGORA1_03,RNTR4,species_internal,Nucleotide interconversion,False,8.729890381206218,8.729890381206218
western,Alistipes_shahii_WAL_8301_AGORA1_03__TRDRr,Thioredoxin reductase (EC 1.8.1.9),Alistipes_shahii_WAL_8301_AGORA1_03,TRDRr,species_internal,Sulfur metabolism,False,8.729890381206216,8.729890381206216
western,Alistipes_shahii_WAL_8301_AGORA1_03__URIDK3,ATP:dUMP Phosphotransferase,Alistipes_shahii_WAL_8301_AGORA1_03,URIDK3,species_internal,Nucleotide interconversion,False,-8.729890381206216,8.729890381206216
western,Alistipes_shahii_WAL_8301_AGORA1_03__DCYTt2r,deoxycytidine transport in via proton symport reversible,Alistipes_shahii_WAL_8301_AGORA1_03,DCYTt2r,species_internal,"Transport, extracellular",False,-8.663821493566557,8.663821493566557
western,Alistipes_shahii_WAL_8301_AGORA1_03__ADAD,deoxycytidine kinase,Alistipes_shahii_WAL_8301_AGORA1_03,ADAD,species_internal,Nucleotide interconversion,False,-8.663821493566555,8.663821493566555
western,Alistipes_shahii_WAL_8301_AGORA1_03__PFK,Phosphofructokinase,Alistipes_shahii_WAL_8301_AGORA1_03,PFK,species_internal,Glycolysis/gluconeogenesis,False,5.113617291117042,5.113617291117042
western,Alistipes_shahii_WAL_8301_AGORA1_03__biomass399,biomass399,Alistipes_shahii_WAL_8301_AGORA1_03,biomass399,species_internal,Unassigned,True,3.6943014783975703,3.6943014783975703
western,Alistipes_shahii_WAL_8301_AGORA1_03__EX_biomass(e),EX Biomass c0,Alistipes_shahii_WAL_8301_AGORA1_03,EX_biomass(e),species_exchange,Exchange/demand reaction,True,3.69430147839757,3.69430147839757
western,Alistipes_shahii_WAL_8301_AGORA1_03__dreplication,DNA replication c0,Alistipes_shahii_WAL_8301_AGORA1_03,dreplication,species_internal,Exchange/demand reaction,False,3.69430147839757,3.69430147839757
western,Alistipes_shahii_WAL_8301_AGORA1_03__pbiosynthesis,Protein biosynthesis c0,Alistipes_shahii_WAL_8301_AGORA1_03,pbiosynthesis,species_internal,Exchange/demand reaction,False,3.69430147839757,3.69430147839757
western,Alistipes_shahii_WAL_8301_AGORA1_03__rtranscription,RNA transcription c0,Alistipes_shahii_WAL_8301_AGORA1_03,rtranscription,species_internal,Exchange/demand reaction,False,3.69430147839757,3.69430147839757
western,Alistipes_shahii_WAL_8301_AGORA1_03__MALCOAPYRCT,Malonyl CoA pyruvate carboxytransferase,Alistipes_shahii_WAL_8301_AGORA1_03,MALCOAPYRCT,species_internal,Propanoate metabolism,False,-3.6839463513536264,3.6839463513536264
western,Alistipes_shahii_WAL_8301_AGORA1_03__MCOATA,Malonyl Coenzyme A-Acp Transacylase,Alistipes_shahii_WAL_8301_AGORA1_03,MCOATA,species_internal,Fatty acid oxidation,False,3.683946351353626,3.683946351353626
western,Alistipes_shahii_WAL_8301_AGORA1_03__VALt2r,L-valine reversible transport via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,VALt2r,species_internal,"Transport, extracellular",False,3.0256218279031764,3.0256218279031764
western,Alistipes_shahii_WAL_8301_AGORA1_03__GLYC3Pt,glycerol-3-phosphate transport in via proton symport,Alistipes_shahii_WAL_8301_AGORA1_03,GLYC3Pt,species_internal,"Transport, extracellular",False,3.0000000000001297,3.0000000000001297
western,Alistipes_shahii_WAL_8301_AGORA1_03__EX_ade(e),Adenine exchange,Alistipes_shahii_WAL_8301_AGORA1_03,EX_ade(e),species_exchange,Exchange/demand reaction,False,2.871014987460233,2.871014987460233
western,Alistipes_shahii_WAL_8301_AGORA1_03__G3PD2,glycerol-3-phosphate dehydrogenase (NADP),Alistipes_shahii_WAL_8301_AGORA1_03,G3PD2,species_internal,Glycerophospholipid metabolism,False,2.291935401444538,2.291935401444538
western,Alistipes_shahii_WAL_8301_AGORA1_03__ADK5,adenylate kinase (CTP),Alistipes_shahii_WAL_8301_AGORA1_03,ADK5,species_internal,Nucleotide interconversion,False,-2.0992018461654163,2.0992018461654163
western,Alistipes_shahii_WAL_8301_AGORA1_03__CYTK1,Cytidylate Kinase (CMP),Alistipes_shahii_WAL_8301_AGORA1_03,CYTK1,species_internal,Nucleotide interconversion,False,2.099201846165416,2.099201846165416
western,Alistipes_shahii_WAL_8301_AGORA1_03__PRPPS,Phosphoribosylpyrophosphate Synthetase,Alistipes_shahii_WAL_8301_AGORA1_03,PRPPS,species_internal,Pentose phosphate pathway,False,1.9312258857799647,1.9312258857799647
western,Alistipes_shahii_WAL_8301_AGORA1_03__ADK3,Adentylate Kinase (GTP),Alistipes_shahii_WAL_8301_AGORA1_03,ADK3,species_internal,Nucleotide interconversion,False,-1.9083470767242474,1.9083470767242474
western,Alistipes_shahii_WAL_8301_AGORA1_03__GLUt2r,"L-glutamate transport via proton symport, reversible",Alistipes_shahii_WAL_8301_AGORA1_03,GLUt2r,species_internal,"Transport, extracellular",False,1.843232932480939,1.843232932480939
