diet,species,status,exchange_id,uptake_bound,flux,uptake_flux,secretion_flux,abs_flux,metabolite_id,metabolite_formula,carbon_count,carbon_uptake_flux,in_diet_medium,at_uptake_bound,applied_exchanges,missing_exchanges
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_succ(e),,2.8027893736614713,0.0,2.8027893736614713,2.8027893736614713,succ[e],C4H4O4,4,0.0,False,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_for(e),1.0,2.788875278422407,0.0,2.788875278422407,2.788875278422407,for[e],CH1O2,1,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_ac(e),1.0,2.238328616299542,0.0,2.238328616299542,2.238328616299542,ac[e],C2H3O2,2,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_glyc(e),1.79965486,-1.79965486,1.79965486,0.0,1.79965486,glyc[e],C3H8O3,3,5.3989645799999995,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_nh4(e),,1.593715532706979,0.0,1.593715532706979,1.593715532706979,nh4[e],H4N,0,0.0,False,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_26dap_M(e),1.0,-1.0,1.0,0.0,1.0,26dap_M[e],C7H14N2O4,7,7.0,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_ala_L(e),1.0,-1.0,1.0,0.0,1.0,ala_L[e],C3H7NO2,3,3.0,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_gam(e),1.0,-1.0,1.0,0.0,1.0,gam[e],C6H14NO5,6,6.0,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_glyc3p(e),1.0,-1.0,1.0,0.0,1.0,glyc3p[e],C3H7O6P,3,3.0,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_ser_L(e),1.0,-1.0,1.0,0.0,1.0,ser_L[e],C3H7NO3,3,3.0,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_uri(e),1.0,-1.0,1.0,0.0,1.0,uri[e],C9H12N2O6,9,9.0,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_dcyt(e),1.0,0.9574021903082393,0.0,0.9574021903082393,0.9574021903082393,dcyt[e],C9H13N3O4,9,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_lys_L(e),0.15,0.9361056522931911,0.0,0.9361056522931911,0.9361056522931911,lys_L[e],C6H15N2O2,6,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_val_L(e),0.18,0.7734801064205397,0.0,0.7734801064205397,0.7734801064205397,val_L[e],C5H11NO2,5,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_ppi(e),,0.38489279503317775,0.0,0.38489279503317775,0.38489279503317775,ppi[e],HO7P2,0,0.0,False,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_asn_L(e),0.225,-0.225,0.225,0.0,0.225,asn_L[e],C4H8N2O3,4,0.9,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_asp_L(e),0.225,-0.225,0.225,0.0,0.225,asp_L[e],C4H6NO4,4,0.9,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_thr_L(e),0.225,-0.225,0.225,0.0,0.225,thr_L[e],C4H9NO3,4,0.9,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_4abut(e),,0.18,0.0,0.18,0.18,4abut[e],C4H9NO2,4,0.0,False,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_glu_L(e),0.18,-0.18,0.18,0.0,0.18,glu_L[e],C5H8NO4,5,0.8999999999999999,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_fru(e),0.14898579,-0.14898579,0.14898579,0.0,0.14898579,fru[e],C6H12O6,6,0.89391474,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_man(e),0.14898579,-0.14898579,0.14898579,0.0,0.14898579,man[e],C6H12O6,6,0.89391474,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_mnl(e),0.14898579,-0.14898579,0.14898579,0.0,0.14898579,mnl[e],C6H14O6,6,0.89391474,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_gln_L(e),0.18,-0.13327130467743617,0.13327130467743617,0.0,0.13327130467743617,gln_L[e],C5H10N2O3,5,0.6663565233871809,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_trp_L(e),0.08181818,-0.08181818,0.08181818,0.0,0.08181818,trp_L[e],C11H12N2O2,11,0.89999998,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_indole(e),1.0,0.07210347139717127,0.0,0.07210347139717127,0.07210347139717127,indole[e],C8H7N,8,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_pi(e),1.0,0.06308291465636032,0.0,0.06308291465636032,0.06308291465636032,pi[e],HO4P,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_adn(e),1.0,-0.05715279025175403,0.05715279025175403,0.0,0.05715279025175403,adn[e],C10H13N5O4,10,0.5715279025175403,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_arg_L(e),0.15,-0.05141096155897032,0.05141096155897032,0.0,0.05141096155897032,arg_L[e],C6H15N4O2,6,0.3084657693538219,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_met_L(e),0.18,-0.0438862918155691,0.0438862918155691,0.0,0.0438862918155691,met_L[e],C5H11NO2S,5,0.2194314590778455,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_phe_L(e),1.0,-0.03180197392714506,0.03180197392714506,0.0,0.03180197392714506,phe_L[e],C9H11NO2,9,0.28621776534430554,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_dgsn(e),1.0,-0.01536978780031883,0.01536978780031883,0.0,0.01536978780031883,dgsn[e],C10H13N5O4,10,0.1536978780031883,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_dad_2(e),1.0,0.01155548555600237,0.0,0.01155548555600237,0.01155548555600237,dad_2[e],C10H13N5O3,10,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_raffin(e),0.00470194,-0.00470194,0.00470194,0.0,0.00470194,raffin[e],C18H32O16,18,0.08463492,True,True,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_cit(e),1.0,-0.002549179711763,0.002549179711763,0.0,0.002549179711763,cit[e],C6H5O7,6,0.015295078270578001,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_fol(e),1.0,-0.001911884783822259,0.001911884783822259,0.0,0.001911884783822259,fol[e],C19H18N7O6,19,0.03632581089262292,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_fe3(e),1.0,-0.0012745898558815002,0.0012745898558815002,0.0,0.0012745898558815002,fe3[e],Fe,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_ribflv(e),1.0,-0.0012745898558815,0.0012745898558815,0.0,0.0012745898558815,ribflv[e],C17H20N4O6,17,0.0216680275499855,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_mqn7(e),1.0,-0.0012745898558814998,0.0012745898558814998,0.0,0.0012745898558814998,mqn7[e],C46H64O2,46,0.05863113337054899,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_nac(e),1.0,-0.001274589855878094,0.001274589855878094,0.0,0.001274589855878094,nac[e],C6H4NO2,6,0.007647539135268564,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_4hbz(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,4hbz[e],C7H5O3,7,0.004461064495585251,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_cu2(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,cu2[e],Cu,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_k(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,k[e],K,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_mg2(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,mg2[e],Mg,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_pheme(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,pheme[e],C34H30FeN4O4,34,0.021668027549985504,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_sheme(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,sheme[e],C42H36FeN4O16,42,0.026766386973511504,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_spmd(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,spmd[e],C7H22N3,7,0.004461064495585251,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_zn2(e),1.0,-0.0006372949279407501,0.0006372949279407501,0.0,0.0006372949279407501,zn2[e],Zn,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_ca2(e),1.0,-0.00063729492794075,0.00063729492794075,0.0,0.00063729492794075,ca2[e],Ca,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_cl(e),1.0,-0.00063729492794075,0.00063729492794075,0.0,0.00063729492794075,cl[e],Cl,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_cobalt2(e),1.0,-0.00063729492794075,0.00063729492794075,0.0,0.00063729492794075,cobalt2[e],Co,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_mn2(e),1.0,-0.00063729492794075,0.00063729492794075,0.0,0.00063729492794075,mn2[e],Mn,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_pydx(e),1.0,-0.00063729492794075,0.00063729492794075,0.0,0.00063729492794075,pydx[e],C8H9NO3,8,0.005098359423526,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_so4(e),1.0,-0.00063729492794075,0.00063729492794075,0.0,0.00063729492794075,so4[e],O4S,0,0.0,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_thm(e),1.0,-0.0006372949279407409,0.0006372949279407409,0.0,0.0006372949279407409,thm[e],C12H17N4OS,12,0.007647539135288891,True,False,72,92
western,Alistipes_onderdonkii_DSM_19147_AGORA1.03,optimal,EX_gthox(e),1.0,-0.000318647463970375,0.000318647463970375,0.0,0.000318647463970375,gthox[e],C20H30N6O12S2,20,0.0063729492794075,True,False,72,92
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_h(e),1.0,11.362232419501458,0.0,11.362232419501458,11.362232419501458,h[e],H,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_for(e),1.0,4.5382646879955795,0.0,4.5382646879955795,4.5382646879955795,for[e],CH1O2,1,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ac(e),1.0,4.282240491228176,0.0,4.282240491228176,4.282240491228176,ac[e],C2H3O2,2,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_succ(e),,2.889386526082755,0.0,2.889386526082755,2.889386526082755,succ[e],C4H4O4,4,0.0,False,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_acald(e),,2.0415285111945916,0.0,2.0415285111945916,2.0415285111945916,acald[e],C2H4O,2,0.0,False,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ade(e),1.0,1.9599998879836626,0.0,1.9599998879836626,1.9599998879836626,ade[e],C5H5N5,5,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_glyc(e),1.79965486,-1.79965486,1.79965486,0.0,1.79965486,glyc[e],C3H8O3,3,5.3989645799999995,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_adn(e),1.0,-1.0,1.0,0.0,1.0,adn[e],C10H13N5O4,10,10.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ala_L(e),1.0,-1.0,1.0,0.0,1.0,ala_L[e],C3H7NO2,3,3.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_cgly(e),1.0,-1.0,1.0,0.0,1.0,cgly[e],C5H10N2O3S,5,5.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_chor(e),1.0,-1.0,1.0,0.0,1.0,chor[e],C10H8O6,10,10.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_dad_2(e),1.0,-1.0,1.0,0.0,1.0,dad_2[e],C10H13N5O3,10,10.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_dgsn(e),1.0,-1.0,1.0,0.0,1.0,dgsn[e],C10H13N5O4,10,10.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_glyc3p(e),1.0,-1.0,1.0,0.0,1.0,glyc3p[e],C3H7O6P,3,3.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ser_L(e),1.0,-1.0,1.0,0.0,1.0,ser_L[e],C3H7NO3,3,3.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_uri(e),1.0,-1.0,1.0,0.0,1.0,uri[e],C9H12N2O6,9,9.0,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_cys_L(e),1.0,0.9769574123489604,0.0,0.9769574123489604,0.9769574123489604,cys_L[e],C3H7NO2S,3,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_phenol(e),,0.966227674883987,0.0,0.966227674883987,0.966227674883987,phenol[e],C6H6O,6,0.0,False,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_gua(e),1.0,0.9571006396558296,0.0,0.9571006396558296,0.9571006396558296,gua[e],C5H5N5O,5,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_val_L(e),0.18,0.94322000914832,0.0,0.94322000914832,0.94322000914832,val_L[e],C5H11NO2,5,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_dcyt(e),1.0,0.9420779997440553,0.0,0.9420779997440553,0.9420779997440553,dcyt[e],C9H13N3O4,9,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_pi(e),1.0,0.7727444067600279,0.0,0.7727444067600279,0.7727444067600279,pi[e],HO4P,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_orn(e),1.0,0.3255003690896324,0.0,0.3255003690896324,0.3255003690896324,orn[e],C5H13N2O2,5,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_2obut(e),1.0,-0.30812701596175646,0.30812701596175646,0.0,0.30812701596175646,2obut[e],C4H5O3,4,1.2325080638470258,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_asp_L(e),0.225,-0.225,0.225,0.0,0.225,asp_L[e],C4H6NO4,4,0.9,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_thr_L(e),0.225,-0.225,0.225,0.0,0.225,thr_L[e],C4H9NO3,4,0.9,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_h2o(e),10.0,0.21113243814528085,0.0,0.21113243814528085,0.21113243814528085,h2o[e],H2O,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_gln_L(e),0.18,-0.18,0.18,0.0,0.18,gln_L[e],C5H10N2O3,5,0.8999999999999999,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_glu_L(e),0.18,-0.18,0.18,0.0,0.18,glu_L[e],C5H8NO4,5,0.8999999999999999,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_gal(e),0.14898579,-0.14898579,0.14898579,0.0,0.14898579,gal[e],C6H12O6,6,0.89391474,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_man(e),0.14898579,-0.14898579,0.14898579,0.0,0.14898579,man[e],C6H12O6,6,0.89391474,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_trp_L(e),0.08181818,-0.08181818,0.08181818,0.0,0.08181818,trp_L[e],C11H12N2O2,11,0.89999998,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_lys_L(e),0.15,-0.07988044813652224,0.07988044813652224,0.0,0.07988044813652224,lys_L[e],C6H15N2O2,6,0.4792826888191335,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_indole(e),1.0,0.06860868969401582,0.0,0.06860868969401582,0.06860868969401582,indole[e],C8H7N,8,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_phe_L(e),1.0,-0.043242456719647514,0.043242456719647514,0.0,0.043242456719647514,phe_L[e],C9H11NO2,9,0.3891821104768276,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ttdca(e),0.06867567,-0.04199600381885983,0.04199600381885983,0.0,0.04199600381885983,ttdca[e],C14H27O2,14,0.5879440534640377,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_met_L(e),0.18,-0.036631414936597134,0.036631414936597134,0.0,0.036631414936597134,met_L[e],C5H11NO2S,5,0.18315707468298567,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ocdca(e),0.1692826,-0.023838761540293976,0.023838761540293976,0.0,0.023838761540293976,ocdca[e],C18H35O2,18,0.42909770772529154,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_26dap_M(e),1.0,-0.006999333969809968,0.006999333969809968,0.0,0.006999333969809968,26dap_M[e],C7H14N2O4,7,0.04899533778866978,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_raffin(e),0.00470194,-0.00470194,0.00470194,0.0,0.00470194,raffin[e],C18H32O16,18,0.08463492,True,True,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_fol(e),1.0,-0.0025996686622905916,0.0025996686622905916,0.0,0.0025996686622905916,fol[e],C19H18N7O6,19,0.04939370458352124,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_nac(e),1.0,-0.0017331124415271282,0.0017331124415271282,0.0,0.0017331124415271282,nac[e],C6H4NO2,6,0.010398674649162769,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ribflv(e),1.0,-0.0017331124415270538,0.0017331124415270538,0.0,0.0017331124415270538,ribflv[e],C17H20N4O6,17,0.029462911505959914,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_2dmmq8(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,2dmmq8[e],C50H70O2,50,0.043327811038176345,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_ca2(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,ca2[e],Ca,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_cu2(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,cu2[e],Cu,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_fe2(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,fe2[e],Fe,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_fe3(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,fe3[e],Fe,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_mn2(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,mn2[e],Mn,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_pheme(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,pheme[e],C34H30FeN4O4,34,0.029462911505959914,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_pydx(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,pydx[e],C8H9NO3,8,0.006932449766108215,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_q8(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,q8[e],C49H74O4,49,0.04246125481741282,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_sheme(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,sheme[e],C42H36FeN4O16,42,0.03639536127206813,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_so4(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,so4[e],O4S,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_spmd(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,spmd[e],C7H22N3,7,0.006065893545344689,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_zn2(e),1.0,-0.0008665562207635269,0.0008665562207635269,0.0,0.0008665562207635269,zn2[e],Zn,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_k(e),1.0,-0.0008665562207635268,0.0008665562207635268,0.0,0.0008665562207635268,k[e],K,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_mg2(e),1.0,-0.0008665562207635268,0.0008665562207635268,0.0,0.0008665562207635268,mg2[e],Mg,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_mqn8(e),1.0,-0.0008665562207635268,0.0008665562207635268,0.0,0.0008665562207635268,mqn8[e],C51H72O2,51,0.04419436725893987,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_cl(e),1.0,-0.0008665562207635267,0.0008665562207635267,0.0,0.0008665562207635267,cl[e],Cl,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_cobalt2(e),1.0,-0.0008665562207635267,0.0008665562207635267,0.0,0.0008665562207635267,cobalt2[e],Co,0,0.0,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_thm(e),1.0,-0.0008665562207632727,0.0008665562207632727,0.0,0.0008665562207632727,thm[e],C12H17N4OS,12,0.010398674649159272,True,False,74,90
western,Alistipes_shahii_WAL_8301_AGORA1.03,optimal,EX_gthox(e),1.0,-0.00043327811038176346,0.00043327811038176346,0.0,0.00043327811038176346,gthox[e],C20H30N6O12S2,20,0.008665562207635268,True,False,74,90
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_h2o(e),10.0,6.9439450403976215,0.0,6.9439450403976215,6.9439450403976215,h2o[e],H2O,0,0.0,True,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_h(e),1.0,5.964255187600749,0.0,5.964255187600749,5.964255187600749,h[e],H,0,0.0,True,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_ac(e),1.0,3.944868969462668,0.0,3.944868969462668,3.944868969462668,ac[e],C2H3O2,2,0.0,True,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_for(e),1.0,1.4139565610994054,0.0,1.4139565610994054,1.4139565610994054,for[e],CH1O2,1,0.0,True,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_succ(e),,1.0747421876306047,0.0,1.0747421876306047,1.0747421876306047,succ[e],C4H4O4,4,0.0,False,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_acgam(e),1.0,-1.0,1.0,0.0,1.0,acgam[e],C8H15NO6,8,8.0,True,True,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_acnam(e),1.0,-1.0,1.0,0.0,1.0,acnam[e],C11H18NO9,11,11.0,True,True,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_dcyt(e),1.0,-1.0,1.0,0.0,1.0,dcyt[e],C9H13N3O4,9,9.0,True,True,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_ser_L(e),1.0,-1.0,1.0,0.0,1.0,ser_L[e],C3H7NO3,3,3.0,True,True,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_thymd(e),1.0,0.985034590665047,0.0,0.985034590665047,0.985034590665047,thymd[e],C10H14N2O5,10,0.0,True,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_pi(e),1.0,-0.7390690395353163,0.7390690395353163,0.0,0.7390690395353163,pi[e],HO4P,0,0.0,True,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_asn_L(e),0.225,-0.225,0.225,0.0,0.225,asn_L[e],C4H8N2O3,4,0.9,True,True,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_thr_L(e),0.225,-0.225,0.225,0.0,0.225,thr_L[e],C4H9NO3,4,0.9,True,True,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_co2(e),,0.1933092531155297,0.0,0.1933092531155297,0.1933092531155297,co2[e],CO2,1,0.0,False,False,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_glu_L(e),0.18,-0.18,0.18,0.0,0.18,glu_L[e],C5H8NO4,5,0.8999999999999999,True,True,66,98
western,Bacteroides_dorei_DSM_17855_AGORA1.03,optimal,EX_met_L(e),0.18,-0.18,0.18,0.0,0.18,met_L[e],C5H11NO2S,5,0.8999999999999999,True,True,66,98
