diet,connector_reaction,species,external_metabolite_id,external_metabolite_name,external_metabolite_formula,flux,uptake_from_shared_flux,secretion_to_shared_flux,carbon_count,carbon_uptake_from_shared_flux,carbon_secretion_to_shared_flux,abs_flux
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__gly_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,gly[e],Glycine,C2H5NO2,-0.17344036904891558,0.17344036904891558,0.0,2,0.34688073809783115,0.0,0.17344036904891558
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ile_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ile_L[e],L-isoleucine,C6H13NO2,-0.1499999999999998,0.1499999999999998,0.0,6,0.8999999999999988,0.0,0.1499999999999998
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__leu_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,leu_L[e],L-leucine,C6H13NO2,-0.14999999999999966,0.14999999999999966,0.0,6,0.8999999999999979,0.0,0.14999999999999966
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ser_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ser_L[e],L-serine,C3H7NO3,-0.13561497066912598,0.13561497066912598,0.0,3,0.40684491200737793,0.0,0.13561497066912598
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__gln_L_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,gln_L[e],L-glutamine,C5H10N2O3,-0.12854677571431264,0.12854677571431264,0.0,5,0.6427338785715632,0.0,0.12854677571431264
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__pro_L_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,pro_L[e],L-proline,C5H9NO2,0.1285467757143028,0.0,0.1285467757143028,5,0.0,0.6427338785715141,0.1285467757143028
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__acgam_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,acgam[e],N-acetyl-D-glucosamine,C8H15NO6,0.12600966333333316,0.0,0.12600966333333316,8,0.0,1.0080773066666653,0.12600966333333316
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__dad_2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,dad_2[e],2-deoxyadenosine,C10H13N5O3,-0.11836172506640313,0.11836172506640313,0.0,10,1.1836172506640312,0.0,0.11836172506640313
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__his_L_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,his_L[e],L-histidine,C6H9N3O2,-0.11114626830301483,0.11114626830301483,0.0,6,0.666877609818089,0.0,0.11114626830301483
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__raffin_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,raffin[e],Raffinose,C18H32O16,-0.10416667,0.10416667,0.0,18,1.87500006,0.0,0.10416667
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__btn_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,btn[e],Biotin,C10H15N2O3S,-0.1,0.1,0.0,10,1.0,0.0,0.1
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__acgam_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,acgam[e],N-acetyl-D-glucosamine,C8H15NO6,-0.09419521806476978,0.09419521806476978,0.0,8,0.7535617445181583,0.0,0.09419521806476978
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__26dap_M_e_,Alistipes_shahii_WAL_8301_AGORA1_03,26dap_M[e],"meso-2,6-Diaminoheptanedioate",C7H14N2O4,-0.09239817427621988,0.09239817427621988,0.0,7,0.6467872199335392,0.0,0.09239817427621988
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__arab_L_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,arab_L[e],L-arabinose,C5H10O5,-0.0920344199999998,0.0920344199999998,0.0,5,0.460172099999999,0.0,0.0920344199999998
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__orn_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,orn[e],Ornithine,C5H13N2O2,-0.09169609642940578,0.09169609642940578,0.0,5,0.4584804821470289,0.0,0.09169609642940578
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__thr_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,thr_L[e],L-threonine,C4H9NO3,-0.0885858255267331,0.0885858255267331,0.0,4,0.3543433021069324,0.0,0.0885858255267331
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__gly_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,gly[e],Glycine,C2H5NO2,-0.08158780000123565,0.08158780000123565,0.0,2,0.1631756000024713,0.0,0.08158780000123565
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__glyc3p_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,glyc3p[e],Glycerol 3-phosphate,C3H7O6P,0.07894735999999995,0.0,0.07894735999999995,3,0.0,0.23684207999999984,0.07894735999999995
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__pro_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,pro_L[e],L-proline,C5H9NO2,-0.07634861638069916,0.07634861638069916,0.0,5,0.3817430819034958,0.0,0.07634861638069916
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__strch1_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,strch1[e],"starch, structure 1 (1,6-{7[1,4-Glc], 4[1,4-Glc]})",C66H112O56,-0.06818182,0.06818182,0.0,66,4.50000012,0.0,0.06818182
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__dcyt_e_,Alistipes_shahii_WAL_8301_AGORA1_03,dcyt[e],Deoxycytidine,C9H13N3O4,-0.0660688876396752,0.0660688876396752,0.0,9,0.5946199887570768,0.0,0.0660688876396752
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__glc_D_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,glc_D[e],D-glucose,C6H12O6,0.0625,0.0,0.0625,6,0.0,0.375,0.0625
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__kestopt_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,kestopt[e],"Kestopentaose (4 fru, 1 glc inulin-type fructo-oligosaccharide)",C30H52O26,-0.0625,0.0625,0.0,30,1.875,0.0,0.0625
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__glc_D_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,glc_D[e],D-glucose,C6H12O6,-0.0625,0.0625,0.0,6,0.375,0.0,0.0625
high_fiber,COMM__Ruminococcus_torques_ATCC_27756_AGORA1_03__thr_L_e_,Ruminococcus_torques_ATCC_27756_AGORA1_03,thr_L[e],L-threonine,C4H9NO3,0.05894411850860017,0.0,0.05894411850860017,4,0.0,0.2357764740344007,0.05894411850860017
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__metsox_S_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,metsox_S_L[e],L-Methionine Sulfoxide,C5H11NO3S,-0.0538133761361818,0.0538133761361818,0.0,5,0.269066880680909,0.0,0.0538133761361818
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__thymd_e_,Alistipes_shahii_WAL_8301_AGORA1_03,thymd[e],Thymidine,C10H14N2O5,-0.05229283742672796,0.05229283742672796,0.0,10,0.5229283742672796,0.0,0.05229283742672796
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__drib_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,drib[e],2-deoxy-D-ribose,C5H10O4,-0.04736842,0.04736842,0.0,5,0.2368421,0.0,0.04736842
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__rib_D_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,rib_D[e],D-ribose,C5H10O5,-0.047368419999999994,0.047368419999999994,0.0,5,0.23684209999999997,0.0,0.047368419999999994
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__arab_L_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,arab_L[e],L-arabinose,C5H10O5,0.044665999999999983,0.0,0.044665999999999983,5,0.0,0.22332999999999992,0.044665999999999983
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__ser_L_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,ser_L[e],L-serine,C3H7NO3,0.040793900000614114,0.0,0.040793900000614114,3,0.0,0.12238170000184234,0.040793900000614114
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__lac_L_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,lac_L[e],(S)-lactate,C3H5O3,0.03947368,0.0,0.03947368,3,0.0,0.11842103999999999,0.03947368
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__man_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,man[e],D-Mannose,C6H12O6,-0.03947368,0.03947368,0.0,6,0.23684207999999998,0.0,0.03947368
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__rmn_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,rmn[e],L-Rhamnose,C6H12O5,-0.03947368,0.03947368,0.0,6,0.23684207999999998,0.0,0.03947368
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__g6p_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,g6p[e],D-Glucose 6-phosphate,C6H11O9P,-0.03947368,0.03947368,0.0,6,0.23684207999999998,0.0,0.03947368
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__fuc_L_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,fuc_L[e],L-fucose,C6H12O5,-0.03947368,0.03947368,0.0,6,0.23684207999999998,0.0,0.03947368
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__g6p_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,g6p[e],D-Glucose 6-phosphate,C6H11O9P,0.03947368,0.0,0.03947368,6,0.0,0.23684207999999998,0.03947368
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__glcn_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,glcn[e],D-gluconate,C6H11O7,-0.03947368,0.03947368,0.0,6,0.23684207999999998,0.0,0.03947368
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__gal_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,gal[e],D-Galactose,C6H12O6,-0.03947367999991918,0.03947367999991918,0.0,6,0.23684207999951506,0.0,0.03947367999991918
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__his_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,his_L[e],L-histidine,C6H9N3O2,-0.03885373169698524,0.03885373169698524,0.0,6,0.23312239018191144,0.0,0.03885373169698524
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__cys_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,cys_L[e],L-cysteine,C3H7NO2S,-0.03453225682358548,0.03453225682358548,0.0,3,0.10359677047075644,0.0,0.03453225682358548
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__fol_e_,Alistipes_shahii_WAL_8301_AGORA1_03,fol[e],Folate,C19H18N7O6,-0.03431821358358111,0.03431821358358111,0.0,19,0.6520460580880411,0.0,0.03431821358358111
high_fiber,COMM__Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03__nac_e_,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,nac[e],Nicotinate,C6H4NO2,0.030407655972183843,0.0,0.030407655972183843,6,0.0,0.18244593583310306,0.030407655972183843
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__gua_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,gua[e],Guanine,C5H5N5O,-0.027268446711191392,0.027268446711191392,0.0,5,0.13634223355595695,0.0,0.027268446711191392
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__trp_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,trp_L[e],L-tryptophan,C11H12N2O2,-0.025838006571959147,0.025838006571959147,0.0,11,0.2842180722915506,0.0,0.025838006571959147
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__nac_e_,Alistipes_shahii_WAL_8301_AGORA1_03,nac[e],Nicotinate,C6H4NO2,-0.02287880905574153,0.02287880905574153,0.0,6,0.1372728543344492,0.0,0.02287880905574153
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__ribflv_e_,Alistipes_shahii_WAL_8301_AGORA1_03,ribflv[e],Riboflavin,C17H20N4O6,-0.022878809055720668,0.022878809055720668,0.0,17,0.38893975394725133,0.0,0.022878809055720668
high_fiber,COMM__Escherichia_coli_UTI89_UPEC_AGORA1_03__cellb_e_,Escherichia_coli_UTI89_UPEC_AGORA1_03,cellb[e],cellobiose,C12H22O11,-0.01973684,0.01973684,0.0,12,0.23684207999999998,0.0,0.01973684
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__lcts_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,lcts[e],Lactose,C12H22O11,-0.01973684,0.01973684,0.0,12,0.23684207999999998,0.0,0.01973684
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__malt_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,malt[e],Maltose,C12H22O11,-0.01973684,0.01973684,0.0,12,0.23684207999999998,0.0,0.01973684
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__melib_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,melib[e],Melibiose,C12H22O11,-0.01973684,0.01973684,0.0,12,0.23684207999999998,0.0,0.01973684
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__sucr_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,sucr[e],Sucrose,C12H22O11,-0.01973684,0.01973684,0.0,12,0.23684207999999998,0.0,0.01973684
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__tre_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,tre[e],Trehalose,C12H22O11,-0.01973684,0.01973684,0.0,12,0.23684207999999998,0.0,0.01973684
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__3mop_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,3mop[e],3-methyl-2-oxopentanoate,C6H9O3,-0.01763961899009851,0.01763961899009851,0.0,6,0.10583771394059105,0.0,0.01763961899009851
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__cl_e_,Alistipes_shahii_WAL_8301_AGORA1_03,cl[e],Chloride,Cl,-0.011439404527860337,0.011439404527860337,0.0,0,0.0,0.0,0.011439404527860337
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__cobalt2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,cobalt2[e],Co2+,Co,-0.011439404527860337,0.011439404527860337,0.0,0,0.0,0.0,0.011439404527860337
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__cu2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,cu2[e],Cu2+,Cu,-0.011439404527860336,0.011439404527860336,0.0,0,0.0,0.0,0.011439404527860336
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__q8_e_,Alistipes_shahii_WAL_8301_AGORA1_03,q8[e],Ubiquinone-8,C49H74O4,-0.011439404527860336,0.011439404527860336,0.0,49,0.5605308218651565,0.0,0.011439404527860336
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__ca2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,ca2[e],calcium(2+),Ca,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__fe2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,fe2[e],Fe2+,Fe,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__fe3_e_,Alistipes_shahii_WAL_8301_AGORA1_03,fe3[e],Fe3+,Fe,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__k_e_,Alistipes_shahii_WAL_8301_AGORA1_03,k[e],potassium,K,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__mg2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,mg2[e],magnesium,Mg,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__mn2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,mn2[e],Mn2+,Mn,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__pheme_e_,Alistipes_shahii_WAL_8301_AGORA1_03,pheme[e],Protoheme,C34H30FeN4O4,-0.011439404527860334,0.011439404527860334,0.0,34,0.38893975394725133,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__sheme_e_,Alistipes_shahii_WAL_8301_AGORA1_03,sheme[e],Siroheme,C42H36FeN4O16,-0.011439404527860334,0.011439404527860334,0.0,42,0.48045499017013404,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__so4_e_,Alistipes_shahii_WAL_8301_AGORA1_03,so4[e],sulfate,O4S,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__spmd_e_,Alistipes_shahii_WAL_8301_AGORA1_03,spmd[e],Spermidine,C7H22N3,-0.011439404527860334,0.011439404527860334,0.0,7,0.08007583169502233,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__zn2_e_,Alistipes_shahii_WAL_8301_AGORA1_03,zn2[e],Zinc,Zn,-0.011439404527860334,0.011439404527860334,0.0,0,0.0,0.0,0.011439404527860334
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__thm_e_,Alistipes_shahii_WAL_8301_AGORA1_03,thm[e],Thiamin,C12H17N4OS,-0.011439404527860332,0.011439404527860332,0.0,12,0.13727285433432398,0.0,0.011439404527860332
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__pydx_e_,Alistipes_shahii_WAL_8301_AGORA1_03,pydx[e],Pyridoxal,C8H9NO3,-0.01143940452786033,0.01143940452786033,0.0,8,0.09151523622288264,0.0,0.01143940452786033
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__fol_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,fol[e],Folate,C19H18N7O6,-0.011293270374672489,0.011293270374672489,0.0,19,0.2145721371187773,0.0,0.011293270374672489
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__inulin_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,inulin[e],"Chicory inulin, 30 monosaccharide units (29 fru, 1 glc) on average",C180H302O151,-0.01041667,0.01041667,0.0,180,1.8750006,0.0,0.01041667
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__lmn30_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,lmn30[e],"laminarin (n=30 repeat units, beta -1,3 glc)",C180H302O151,-0.01041667,0.01041667,0.0,180,1.8750006,0.0,0.01041667
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__nac_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,nac[e],Nicotinate,C6H4NO2,-0.007528846916442279,0.007528846916442279,0.0,6,0.04517308149865368,0.0,0.007528846916442279
high_fiber,COMM__Bacteroides_dorei_DSM_17855_AGORA1_03__glcur_e_,Bacteroides_dorei_DSM_17855_AGORA1_03,glcur[e],D-glucuronate,C6H9O7,-0.007282500000000002,0.007282500000000002,0.0,6,0.04369500000000001,0.0,0.007282500000000002
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__glcur_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,glcur[e],D-glucuronate,C6H9O7,0.007282499999999999,0.0,0.007282499999999999,6,0.0,0.043695,0.007282499999999999
high_fiber,COMM__Alistipes_shahii_WAL_8301_AGORA1_03__gthox_e_,Alistipes_shahii_WAL_8301_AGORA1_03,gthox[e],Oxidized glutathione,C20H30N6O12S2,-0.005719702263930169,0.005719702263930169,0.0,20,0.11439404527860338,0.0,0.005719702263930169
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__succ_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,succ[e],Succinate,C4H4O4,-0.005576203671697217,0.005576203671697217,0.0,4,0.022304814686788868,0.0,0.005576203671697217
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__h2s_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,h2s[e],Hydrogen sulfide,H2S,-0.003764423458224164,0.003764423458224164,0.0,0,0.0,0.0,0.003764423458224164
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__pydx_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,pydx[e],Pyridoxal,C8H9NO3,-0.003764423458224164,0.003764423458224164,0.0,8,0.030115387665793313,0.0,0.003764423458224164
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ptrc_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ptrc[e],Putrescine,C4H14N2,-0.0037644234582241637,0.0037644234582241637,0.0,4,0.015057693832896655,0.0,0.0037644234582241637
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__ca2_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,ca2[e],calcium(2+),Ca,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__cobalt2_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,cobalt2[e],Co2+,Co,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__cu2_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,cu2[e],Cu2+,Cu,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__fe2_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,fe2[e],Fe2+,Fe,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__fe3_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,fe3[e],Fe3+,Fe,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__k_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,k[e],potassium,K,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__mn2_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,mn2[e],Mn2+,Mn,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__spmd_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,spmd[e],Spermidine,C7H22N3,-0.0037644234582241633,0.0037644234582241633,0.0,7,0.026350964207569143,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__zn2_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,zn2[e],Zinc,Zn,-0.0037644234582241633,0.0037644234582241633,0.0,0,0.0,0.0,0.0037644234582241633
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__mg2_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,mg2[e],magnesium,Mg,-0.003764423458224163,0.003764423458224163,0.0,0,0.0,0.0,0.003764423458224163
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__cl_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,cl[e],Chloride,Cl,-0.0037644234582241624,0.0037644234582241624,0.0,0,0.0,0.0,0.0037644234582241624
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__so4_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,so4[e],sulfate,O4S,-0.0037644234582241624,0.0037644234582241624,0.0,0,0.0,0.0,0.0037644234582241624
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__thm_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,thm[e],Thiamin,C12H17N4OS,-0.003764423458224162,0.003764423458224162,0.0,12,0.04517308149868994,0.0,0.003764423458224162
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__12dgr180_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,12dgr180[e],"1,2-Diacyl-sn-glycerol (dioctadecanoyl, n-C18:0)",C39H76O5,-0.003425280656901004,0.003425280656901004,0.0,39,0.13358594561913914,0.0,0.003425280656901004
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__lys_L_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,lys_L[e],L-lysinium(1+),C6H15N2O2,-0.003100411729769156,0.003100411729769156,0.0,6,0.018602470378614937,0.0,0.003100411729769156
high_fiber,COMM__Faecalibacterium_prausnitzii_M21_2__AGORA1_03__pect_e_,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,pect[e],pectins,C2535H3509O2535,-0.00073964,0.00073964,0.0,2535,1.8749874,0.0,0.00073964
high_fiber,COMM__Bacteroides_xylanisolvens_XB1A_AGORA1_03__xylan_e_,Bacteroides_xylanisolvens_XB1A_AGORA1_03,xylan[e],"Oat spelt xylan, MW 79200 (DOI: 10.1002/masy.200551405) = 528 xyl_D",C2640H4226O2113,-0.0007102299999999998,0.0007102299999999998,0.0,2640,1.8750071999999995,0.0,0.0007102299999999998
high_fiber,COMM__Parabacteroides_merdae_ATCC_43184_AGORA1_03__arabinogal_e_,Parabacteroides_merdae_ATCC_43184_AGORA1_03,arabinogal[e],"Larch arabinogalactan, gal/ara 6:1, small amount of glcur, MW ~ 116000",C3862H6376O3218,-0.0004855,0.0004855,0.0,3862,1.875001,0.0,0.0004855
