diet,species,pathway,sum_abs_flux,net_flux,n_active_reactions,n_biomass_reactions
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Urea cycle,0.1164491560119225,0.1164491560119225,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Purine catabolism,0.10778230414203854,0.08958637087068229,3,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Purine synthesis,0.09868433750636041,0.0,2,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Terpenoid backbone biosynthesis,0.08373603511805199,0.08373603511805199,8,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,CoA synthesis,0.08127049218091101,0.08127049218091101,9,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Sulfur metabolism,0.07542160150573643,0.07542160150573643,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Plant polysaccharide degradation,0.07499647,0.07499647,3,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,NAD metabolism,0.04302555468402485,0.04302555468402485,5,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Nucleotide salvage pathway,0.025531507561393746,0.025531507561393746,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Vitamin B12 metabolism,0.02390308593557034,0.02390308593557034,5,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Methionine and cysteine metabolism,0.014341851561342208,0.00478061718711407,3,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Fructose and mannose metabolism,0.01363551,0.01363551,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Vitamin B2 metabolism,0.009561234374228138,0.009561234374228138,2,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,beta-Alanine metabolism,0.009561234374224618,0.009561234374224618,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Thiamine metabolism,0.004780617187114069,0.004780617187114069,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Ubiquinone and other terpenoid-quinone biosynthesis,0.004780617187114069,-0.004780617187114069,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Vitamin B6 metabolism,0.004780617187114069,0.004780617187114069,1,0
western,Faecalibacterium_prausnitzii_M21_2__AGORA1_03,Cholesterol metabolism,0.0021749619511182328,0.0021749619511182328,2,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Glycolysis/gluconeogenesis,73.76124667384505,22.27781004463683,13,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,"Transport, extracellular",73.26048800752505,-6.733572710444782,28,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Pyruvate metabolism,50.36519476079627,-3.927093039092662,7,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Folate metabolism,47.050085201210436,22.118212923683004,5,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",27.898219550299114,27.898219550299114,4,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Pentose phosphate pathway,13.309205093607396,-9.55024797840186,10,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Alanine and aspartate metabolism,10.304835241989128,-7.677537498043293,2,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Glutamate metabolism,10.154835241989128,-9.988752590413108,2,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Citric acid cycle,9.72268269472827,9.72268269472827,3,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Fructose and mannose metabolism,5.413384706650973,5.413384706650973,6,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Nucleotide interconversion,5.21394722050127,2.7440305061973156,8,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Respiration,2.8308155374495976,2.8308155374495976,1,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Methionine and cysteine metabolism,2.7892745296056005,-2.7892745296056005,1,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Sulfur metabolism,2.7892745296056,2.7892745296056,1,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,"Valine, leucine, and isoleucine metabolism",2.627297743945835,0.0,2,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Purine catabolism,2.0435764754242514,2.0435764754242514,2,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Pyrimidine catabolism,1.999999999999987,0.0,2,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Glyoxylate and dicarboxylate metabolism,1.6126346619729215,1.3146630819729217,3,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Nitrogen metabolism,1.0000000000000004,1.0000000000000004,1,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Glycerophospholipid metabolism,0.8702580739634479,0.27431491396344787,2,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Histidine metabolism,0.6000000000000152,0.6000000000000152,4,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Purine synthesis,0.29521907835059336,0.29521907835059336,1,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Arginine and proline metabolism,0.08304132578801014,0.08304132578801014,1,0
western,Klebsiella_pneumoniae_pneumoniae_MGH78578_AGORA1_03,Plant polysaccharide degradation,0.0028211699999999996,0.0028211699999999996,1,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,"Transport, extracellular",3259.9355173789627,-965.9257626559491,32,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Glycolysis/gluconeogenesis,650.1963099034558,221.04246326118448,11,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Respiration,248.62030361222224,248.62030361222224,1,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pentose phosphate pathway,166.53092601649524,-166.50422451649524,7,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Nucleotide interconversion,137.21498392690015,33.44682088986527,6,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pyruvate metabolism,93.10403449247409,93.10403449247409,3,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,"Glycine, serine, alanine, and threonine metabolism",31.112135622450555,4.383841280070447,7,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Citric acid cycle,17.045608543212346,-12.5715135008703,5,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Aminosugar metabolism,9.0,5.0,5,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Glutamate metabolism,5.169342257490324,-1.4734316309453217,3,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Alanine and aspartate metabolism,5.088488632193969,-5.088488632193969,1,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Unassigned,4.4740950423420465,4.4740950423420465,2,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Glycerophospholipid metabolism,3.9826003043910543,3.9826003043910543,4,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Propanoate metabolism,2.1320499078398685,2.1320499078398685,3,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,NAD metabolism,1.995219382812886,1.995219382812886,2,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pyrimidine synthesis,1.9288089385688534,1.9288089385688534,2,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Vitamin B6 metabolism,0.995219382812886,-0.995219382812886,1,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pyrimidine catabolism,0.9644044692844267,0.9644044692844267,1,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Fructose and mannose metabolism,0.9328060934159788,0.9328060934159788,7,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Arginine and proline metabolism,0.883550843988074,0.883550843988074,1,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Galactose metabolism,0.7208248200002306,0.24027494000007688,3,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Glyoxylate and dicarboxylate metabolism,0.14898579,0.14898579,1,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Plant polysaccharide degradation,0.07487260447199291,0.07487260447199291,6,0
western,Parabacteroides_merdae_ATCC_43184_AGORA1_03,Pentose and glucuronate interconversions,0.05340299999999998,0.02670149999999999,7,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,"Transport, extracellular",3.6304073028951693,-1.2101357676317195,9,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,Glycolysis/gluconeogenesis,1.8186254228784864,0.30595571333886584,11,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,Lysine metabolism,0.9076018257237984,0.9076018257237984,1,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,Pyruvate metabolism,0.7563348547698088,0.15126697095396116,4,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,Respiration,0.45380091286189955,0.45380091286189955,1,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,Unassigned,0.152407561430943,0.152407561430943,1,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,Citric acid cycle,0.15240756143094297,-0.15240756143094297,1,0
western,Ruminococcus_torques_ATCC_27756_AGORA1_03,Starch and sucrose metabolism,0.0011405904769808237,0.0011405904769808237,1,0
